SE
30761,403-4905515-0526768,4905515,Women,43,06-01-2022,Delivered,Others,SET188-KR-NP-XXL,Set,XXL,1,INR,648,jamshedpur,JHARKHAND,831009,IN,FALSE
30762,408-2271895-8795534,2271895,Men,43,06-01-2022,Delivered,Myntra,J0006-SET-L,Ethnic Dress,L,1,INR,855,CHENNAI,TAMIL NADU,600094,IN,FALSE
30763,403-7142300-5150723,7142300,Women,29,06-01-2022,Returned,Amazon,JNE3373-KR-L,kurta,L,1,INR,376,BHIWANI,HARYANA,127021,IN,FALSE
30764,406-0593440-1350706,593440,Women,52,06-01-2022,Delivered,Amazon,SAR012,Saree,Free,1,INR,496,AHMEDABAD,GUJARAT,380008,IN,FALSE
30765,171-8549022-3713102,8549022,Men,44,06-01-2022,Delivered,Amazon,J0343-DR-S,Western Dress,S,1,INR,885,THIRUVANANTHAPURAM,KERALA,695008,IN,FALSE
30766,403-9825206-7384354,9825206,Women,19,06-01-2022,Delivered,Amazon,JNE3468-KR-L,kurta,L,1,INR,339,JALANDHAR,PUNJAB,144001,IN,FALSE
30767,408-9670657-6688308,9670657,Men,43,06-01-2022,Delivered,Meesho,JNE3798-KR-XL,Western Dress,XL,1,INR,724,BENGALURU,KARNATAKA,560084,IN,FALSE
30768,406-3425384-8282743,3425384,Women,27,06-01-2022,Delivered,Ajio,PJNE3373-KR-N-6XL,kurta,6XL,1,INR,561,VISAKHAPATNAM,ANDHRA PRADESH,530017,IN,FALSE
30769,171-6667219-9691509,6667219,Men,30,06-01-2022,Delivered,Flipkart,J0005-DR-S,Western Dress,S,1,INR,899,MOTIHARI,BIHAR,845401,IN,FALSE
30770,402-7877358-6720301,7877358,Women,27,06-01-2022,Delivered,Nalli,MEN5002-KR-XXXL,kurta,3XL,1,INR,709,NEW DELHI,DELHI,110074,IN,FALSE
30771,406-8064036-6981957,8064036,Men,68,06-01-2022,Delivered,Ajio,J0308-DR-XXXL,Western Dress,3XL,1,INR,625,HOJAI,ASSAM,782435,IN,FALSE
30772,407-5501965-9265928,5501965,Women,35,06-01-2022,Delivered,Flipkart,JNE3670-TU-XXXL,Top,3XL,1,INR,399,GUWAHATI,ASSAM,781005,IN,FALSE
30773,408-6388090-9015504,6388090,Men,32,06-01-2022,Delivered,Amazon,JNE3797-KR-XXL,Western Dress,XXL,1,INR,771,BENGALURU,KARNATAKA,560061,IN,FALSE
30774,402-4127109-8670706,4127109,Men,47,06-01-2022,Cancelled,Amazon,J0306-DR-XS,Western Dress,XS,1,INR,1044,BENGALURU,KARNATAKA,560036,IN,FALSE
30775,404-3991066-5251531,3991066,Men,43,06-01-2022,Delivered,Flipkart,J0285-SKD-S,Set,S,1,INR,1432,kolkata,WEST BENGAL,700025,IN,FALSE
30776,171-5479098-2482717,5479098,Women,42,06-01-2022,Delivered,Nalli,JNE3782-KR-XXXL,kurta,3XL,1,INR,487,NEW DELHI,DELHI,110064,IN,FALSE
30777,407-4234241-2053905,4234241,Women,28,06-01-2022,Delivered,Myntra,BL104-S,Blouse,S,1,INR,625,NADIAD,GUJARAT,387001,IN,FALSE
30778,404-1253094-5833123,1253094,Men,35,06-01-2022,Delivered,Amazon,SET408-KR-NP-M,Set,M,1,INR,599,CHIKKAMAGALURU,KARNATAKA,577101,IN,FALSE
30779,404-0787891-5428325,787891,Women,34,06-01-2022,Delivered,Flipkart,SET307-KR-DPT-L,Set,L,1,INR,736,BILHA,CHHATTISGARH,495224,IN,FALSE
30780,171-4907587-4449100,4907587,Women,48,06-01-2022,Delivered,Others,SAR016,Saree,Free,1,INR,399,MUMBAi,MAHARASHTRA,400055,IN,FALSE
30781,171-5323801-9385134,5323801,Men,26,06-01-2022,Delivered,Myntra,J0185-DR-S,Ethnic Dress,S,1,INR,766,LATUR,MAHARASHTRA,413512,IN,FALSE
30782,171-0702374-9186768,702374,Men,28,06-01-2022,Delivered,Amazon,J0230-SKD-L,Set,L,1,INR,999,VARANASI,UTTAR PRADESH,221003,IN,FALSE
30783,408-3598468-4989942,3598468,Men,50,06-01-2022,Delivered,Myntra,J0295-DR-M,Western Dress,M,1,INR,859,MALAPPURAM DISTRICT,KERALA,679573,IN,FALSE
30784,171-7987157-5583556,7987157,Men,45,06-01-2022,Delivered,Amazon,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,BENGALURU,KARNATAKA,560047,IN,FALSE
30785,404-0174889-0801146,174889,Women,23,06-01-2022,Delivered,Flipkart,SAR020,Saree,Free,1,INR,699,ERNAKULAM,KERALA,682018,IN,FALSE
30786,402-6435207-2932301,6435207,Women,26,06-01-2022,Delivered,Ajio,JNE3782-KR-L,kurta,L,1,INR,487,NAGAPATTINAM,TAMIL NADU,611002,IN,FALSE
30787,408-8012753-3358762,8012753,Women,56,06-01-2022,Delivered,Myntra,JNE3399-KR-S,kurta,S,1,INR,469,SANGAREDDY,TELANGANA,502001,IN,FALSE
30788,402-7127120-2589949,7127120,Women,42,06-01-2022,Refunded,Amazon,PJNE3373-KR-N-5XL,kurta,5XL,1,INR,527,Mumbai,MAHARASHTRA,400055,IN,FALSE
30789,406-8882405-7485905,8882405,Women,46,06-01-2022,Delivered,Myntra,SET289-KR-NP-M,Set,M,1,INR,666,NEW DELHI,DELHI,110015,IN,FALSE
30790,171-8521454-1172349,8521454,Women,56,06-01-2022,Cancelled,Ajio,SET345-KR-NP-M,Set,M,1,INR,626,BENGALURU,KARNATAKA,562109,IN,FALSE
30791,408-4410380-9972341,4410380,Men,50,06-01-2022,Delivered,Others,JNE3798-KR-XL,Western Dress,XL,1,INR,761,mumbai,MAHARASHTRA,400014,IN,FALSE
30792,408-7946684-3125101,7946684,Men,27,06-01-2022,Delivered,Amazon,NW012-TP-PJ-XL,Set,XL,1,INR,537,MAKRONIA BUZURG,MADHYA PRADESH,470004,IN,FALSE
30793,407-0335864-3908330,335864,Women,57,06-01-2022,Delivered,Amazon,J0344-TP-XXL,Top,XXL,1,INR,574,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
30794,406-0507249-1889147,507249,Women,71,06-01-2022,Delivered,Flipkart,J0297-TP-XL,Top,XL,1,INR,574,Pathankot,PUNJAB,145001,IN,FALSE
30795,405-4785342-1088314,4785342,Women,50,06-01-2022,Delivered,Meesho,JNE3721-KR-XL,kurta,XL,1,INR,292,Addanki,ANDHRA PRADESH,523201,IN,FALSE
30796,405-4785342-1088314,4785342,Women,21,06-01-2022,Delivered,Flipkart,JNE3739-KR-M,kurta,M,1,INR,459,MALAPPURAM P O,KERALA,676505,IN,FALSE
30797,403-9256440-0585102,9256440,Women,47,06-01-2022,Delivered,Flipkart,SAR002,Saree,Free,1,INR,349,EAST DELHI,DELHI,110051,IN,FALSE
30798,405-8204629-8520351,8204629,Men,19,06-01-2022,Delivered,Ajio,J0341-DR-XS,Western Dress,XS,1,INR,743,MUMBAI,MAHARASHTRA,400068,IN,FALSE
30799,403-8124960-5632362,8124960,Women,46,06-01-2022,Delivered,Flipkart,JNE3764-KR-XXXL,kurta,3XL,1,INR,387,BENGALURU,KARNATAKA,560078,IN,FALSE
30800,403-8124960-5632362,8124960,Women,34,06-01-2022,Delivered,Myntra,JNE3784-KR-M,kurta,M,1,INR,517,SILCHAR,ASSAM,788006,IN,FALSE
30801,405-2983973-1425910,2983973,Men,40,06-01-2022,Delivered,Flipkart,JNE3706-DR-XXL,Western Dress,XXL,1,INR,443,GURUGRAM,HARYANA,122001,IN,FALSE
30802,404-5098219-7573947,5098219,Men,20,06-01-2022,Delivered,Others,J0341-DR-XXL,Western Dress,XXL,1,INR,1168,CHANDAUSI,UTTAR PRADESH,244412,IN,FALSE
30803,405-7839135-1535507,7839135,Women,18,06-01-2022,Delivered,Meesho,JNE3546-KR-XXXL,kurta,3XL,1,INR,458,CHENNAI,TAMIL NADU,600100,IN,FALSE
30804,402-9935911-9893165,9935911,Women,31,06-01-2022,Delivered,Ajio,SET187-KR-DH-XXL,Set,XXL,1,INR,599,MORADABAD,UTTAR PRADESH,244001,IN,FALSE
30805,407-7259256-3561932,7259256,Women,49,06-01-2022,Delivered,Ajio,JNE3684-TU-XL,Top,XL,1,INR,315,BENGALURU,KARNATAKA,560064,IN,FALSE
30806,404-9259755-1991519,9259755,Men,34,06-01-2022,Delivered,Myntra,J0158-DR-XS,Western Dress,XS,1,INR,776,BHUJ,GUJARAT,370001,IN,FALSE
30807,406-1029663-5233136,1029663,Women,37,06-01-2022,Delivered,Amazon,JNE3805-KR-XL,kurta,XL,1,INR,487,CHENNAI,TAMIL NADU,600126,IN,FALSE
30808,403-1970298-3601967,1970298,Women,20,06-01-2022,Delivered,Flipkart,JNE3649-TP-N-XS,Top,XS,1,INR,377,TIRUVALLUR,TAMIL NADU,600062,IN,FALSE
30809,406-7978809-1330707,7978809,Women,74,06-01-2022,Delivered,Flipkart,J0285-SKD-XL,Set,XL,1,INR,1450,BHUBANESWAR,ODISHA,751006,IN,FALSE
30810,408-6800091-1385149,6800091,Women,37,06-01-2022,Delivered,Ajio,BL096-XL,Blouse,XL,1,INR,879,KOLKATA,WEST BENGAL,700001,IN,FALSE
30811,406-7933484-8271517,7933484,Men,35,06-01-2022,Delivered,Nalli,J0341-DR-XXL,Western Dress,XXL,1,INR,842,THIRUVANANTHAPURAM,KERALA,695030,IN,FALSE
30812,406-6360999-8378736,6360999,Men,58,06-01-2022,Delivered,Ajio,JNE3869-DR-XL,Western Dress,XL,1,INR,721,THANE,MAHARASHTRA,400606,IN,FALSE
30813,402-3533633-1653153,3533633,Women,27,06-01-2022,Delivered,Myntra,MEN5028-KR-L,kurta,L,1,INR,499,THANE,MAHARASHTRA,400608,IN,FALSE
30814,403-4715001-9452363,4715001,Men,29,06-01-2022,Returned,Amazon,SET295-KR-NP-XXXL,Set,3XL,1,INR,799,HYDERABAD,TELANGANA,500035,IN,FALSE
30815,406-2175029-9825118,2175029,Men,28,06-01-2022,Delivered,Flipkart,J0396-DR-XL,Western Dress,XL,1,INR,1196,TANDUR,TELANGANA,501141,IN,FALSE
30816,402-9392083-5739557,9392083,Women,71,06-01-2022,Delivered,Amazon,SAR016,Saree,Free,1,INR,499,MUMBAI,MAHARASHTRA,400013,IN,FALSE
30817,171-0159017-9011539,159017,Women,77,06-01-2022,Delivered,Amazon,J0003-SET-M,Set,M,1,INR,646,NABADWIP,WEST BENGAL,713519,IN,FALSE
30818,405-7771154-1835549,7771154,Women,20,06-01-2022,Delivered,Flipkart,J0344-TP-S,Top,S,1,INR,758,Mumbai,MAHARASHTRA,400064,IN,FALSE
30819,402-4363844-9124317,4363844,Women,41,06-01-2022,Delivered,Amazon,MEN5023-KR-XL,kurta,XL,1,INR,764,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
30820,407-4540902-8204310,4540902,Women,36,06-01-2022,Delivered,Amazon,J0123-TP-XL,Top,XL,1,INR,267,THANE,MAHARASHTRA,400605,IN,FALSE
30821,408-2605103-9191510,2605103,Men,19,06-01-2022,Delivered,Flipkart,J0095-SET-M,Set,M,1,INR,653,BHOPAL,MADHYA PRADESH,462001,IN,FALSE
30822,405-0992255-3226724,992255,Men,72,06-01-2022,Delivered,Myntra,JNE3905-DR-XL,Western Dress,XL,1,INR,625,AHMEDABAD,GUJARAT,380015,IN,FALSE
30823,402-9774636-4601938,9774636,Women,35,06-01-2022,Delivered,Flipkart,MEN5025-KR-L,kurta,L,1,INR,547,GURUGRAM,HARYANA,122016,IN,FALSE
30824,404-5823709-6227549,5823709,Women,38,06-01-2022,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1,INR,715,BENGALURU,KARNATAKA,560035,IN,FALSE
30825,408-3810437-6001109,3810437,Women,46,06-01-2022,Delivered,Flipkart,J0150-KR-XXL,kurta,XXL,1,INR,399,RAEBARELI,UTTAR PRADESH,229001,IN,FALSE
30826,406-7346635-7865146,7346635,Women,32,06-01-2022,Refunded,Myntra,JNE3735-KR-S,kurta,S,1,INR,386,MUMBAI,MAHARASHTRA,400051,IN,FALSE
30827,406-7346635-7865146,7346635,Men,26,06-01-2022,Delivered,Amazon,JNE3710-DR-XS,Western Dress,XS,1,INR,690,UTTAR BAGDOGRA,WEST BENGAL,734014,IN,FALSE
30828,408-3008166-6301126,3008166,Women,49,06-01-2022,Delivered,Others,J0340-TP-S,Top,S,1,INR,599,"KANIYAPURAM, THIRUVANANTHAPURAM DISTRICT",KERALA,695301,IN,FALSE
30829,405-0406709-6653101,406709,Women,19,06-01-2022,Delivered,Flipkart,SET377-KR-NP-XXL,Set,XXL,1,INR,1036,KALYAN,MAHARASHTRA,421605,IN,FALSE
30830,402-0361867-9812375,361867,Women,30,06-01-2022,Delivered,Flipkart,SAR024,Saree,Free,1,INR,791,DAMOH,MADHYA PRADESH,470661,IN,FALSE
30831,405-3294777-2693149,3294777,Women,57,06-01-2022,Refunded,Amazon,SAR026,Saree,Free,1,INR,291,KOLHAPUR,MAHARASHTRA,416002,IN,FALSE
30832,402-3956469-2441157,3956469,Men,39,06-01-2022,Delivered,Nalli,J0401-DR-XL,Western Dress,XL,1,INR,842,PUNE,MAHARASHTRA,411021,IN,FALSE
30833,407-7598159-6146730,7598159,Men,32,06-01-2022,Delivered,Amazon,J0341-DR-XXL,Western Dress,XXL,1,INR,791,BENGALURU,KARNATAKA,560046,IN,FALSE
30834,406-6737976-3561963,6737976,Women,36,06-01-2022,Delivered,Amazon,SET340-KR-NP-XL,Set,XL,1,INR,795,JAIPUR,RAJASTHAN,302015,IN,FALSE
30835,402-1453158-9791553,1453158,Women,32,06-01-2022,Delivered,Myntra,JNE2153-KR-278-A-XXXL,kurta,3XL,1,INR,424,UDAIPUR,RAJASTHAN,313002,IN,FALSE
30836,402-1453158-9791553,1453158,Women,21,06-01-2022,Delivered,Amazon,JNE3487-KR-XL,kurta,XL,1,INR,345,CHENNAI,TAMIL NADU,600018,IN,FALSE
30837,405-1918776-7571531,1918776,Women,33,06-01-2022,Delivered,Amazon,SAR028,Saree,Free,1,INR,1163,INDORE,MADHYA PRADESH,452010,IN,FALSE
30838,171-9627915-4953901,9627915,Men,47,06-01-2022,Delivered,Amazon,SET183-KR-DH-XXXL,Set,3XL,1,INR,759,NEW DELHI,DELHI,110022,IN,FALSE
30839,403-5560609-7441938,5560609,Women,54,06-01-2022,Delivered,Myntra,SET331-KR-NP-XXL,Set,XXL,1,INR,627,BHOPAL,MADHYA PRADESH,462026,IN,FALSE
30840,404-3763096-4407518,3763096,Women,31,06-01-2022,Delivered,Flipkart,JNE3658-TP-XS,Top,XS,1,INR,446,GURUGRAM,HARYANA,122052,IN,FALSE
30841,171-1170156-5059516,1170156,Men,22,06-01-2022,Delivered,Amazon,J0341-DR-M,Western Dress,M,1,INR,885,Pune,MAHARASHTRA,412308,IN,FALSE
30842,405-5212698-6745102,5212698,Women,40,06-01-2022,Delivered,Flipkart,J0090-TP-L,Top,L,1,INR,563,JORHAT,ASSAM,785001,IN,FALSE
30843,406-1030196-2724317,1030196,Women,69,06-01-2022,Delivered,Myntra,JNE1233-BLUE-KR-031-XXL,kurta,XXL,1,INR,376,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE
30844,406-2140959-1328366,2140959,Men,21,06-01-2022,Delivered,Myntra,JNE3800-KR-S,Western Dress,S,1,INR,735,AGARTALA,TRIPURA,799001,IN,FALSE
30845,402-1802800-7501130,1802800,Men,29,06-01-2022,Returned,Myntra,J0152-DR-XXL,Western Dress,XXL,1,INR,899,MUMBAI,MAHARASHTRA,400049,IN,FALSE
30846,402-1213791-7909109,1213791,Men,20,06-01-2022,Delivered,Amazon,J0158-DR-S,Western Dress,S,1,INR,1091,PUNE,MAHARASHTRA,411004,IN,FALSE
30847,402-8671948-6932341,8671948,Women,41,06-01-2022,Delivered,Myntra,JNE3373-KR-XXXL,kurta,3XL,1,INR,382,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
30848,405-4385291-9853967,4385291,Women,28,06-01-2022,Delivered,Myntra,SET252-KR-PP-L,Set,L,1,INR,730,NAGPUR,MAHARASHTRA,440025,IN,FALSE
30849,402-1729480-9767560,1729480,Women,37,06-01-2022,Delivered,Others,JNE3437-KR-XXXL,kurta,3XL,1,INR,517,VRINDAVAN,UTTAR PRADESH,281121,IN,FALSE
30850,407-5234924-5395563,5234924,Women,70,06-01-2022,Delivered,Flipkart,MEN5004-KR-XXL,kurta,XXL,1,INR,688,Kolkata,WEST BENGAL,700156,IN,FALSE
30851,402-2734115-0503522,2734115,Women,20,06-01-2022,Delivered,Flipkart,JNE3721-KR-L,kurta,L,1,INR,292,THANE,MAHARASHTRA,401101,IN,FALSE
30852,402-2734115-0503522,2734115,Women,44,06-01-2022,Delivered,Nalli,J0095-SET-XS,Set,XS,1,INR,633,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,FALSE
30853,171-3323289-3692326,3323289,Women,41,06-01-2022,Delivered,Meesho,SET349-KR-NP-XXL,Set,XXL,1,INR,968,Gurugram,HARYANA,122001,IN,FALSE
30854,402-6793334-0610754,6793334,Women,25,06-01-2022,Delivered,Amazon,SET327-KR-DPT-S,Set,S,1,INR,999,HYDERABAD,TELANGANA,500072,IN,FALSE
30855,405-4945057-9376333,4945057,Women,32,06-01-2022,Delivered,Amazon,JNE1951-KR-155-L,kurta,L,1,INR,368,Noida,UTTAR PRADESH,201301,IN,TRUE
30856,407-7956098-8549961,7956098,Women,76,06-01-2022,Delivered,Myntra,JNE3801-KR-S,kurta,S,1,INR,735,HIRANAGAR,JAMMU & KASHMIR,184142,IN,FALSE
30857,407-0658285-2049126,658285,Men,19,06-01-2022,Delivered,Flipkart,JNE3797-KR-XS,Western Dress,XS,1,INR,715,ERNAKULAM,KERALA,682017,IN,FALSE
30858,404-5324016-4214744,5324016,Women,37,06-01-2022,Delivered,Myntra,JNE3435-KR-XXL,kurta,XXL,1,INR,487,BENGALURU,KARNATAKA,560085,IN,FALSE
30859,171-5063083-6265166,5063083,Men,37,06-01-2022,Delivered,Flipkart,J0343-DR-XL,Western Dress,XL,1,INR,842,BENGALURU,KARNATAKA,560080,IN,FALSE
30860,406-1584913-0896303,1584913,Men,49,06-01-2022,Delivered,Myntra,NW013-ST-SR-XL,Set,XL,1,INR,475,PUNE,MAHARASHTRA,411060,IN,FALSE
30861,405-9082290-8289116,9082290,Women,47,06-01-2022,Delivered,Flipkart,JNE3567-KR-L,kurta,L,1,INR,399,CONTAI,WEST BENGAL,721433,IN,FALSE
30862,407-8430254-8822745,8430254,Women,49,06-01-2022,Delivered,Myntra,MEN5007-KR-M,kurta,M,1,INR,495,BARUIPUR,WEST BENGAL,700144,IN,FALSE
30863,406-3274616-2702732,3274616,Women,64,06-01-2022,Delivered,Myntra,MEN5009-KR-XL,kurta,XL,1,INR,495,DHEMAJI,ASSAM,786189,IN,FALSE
30864,406-2054504-0892323,2054504,Women,60,06-01-2022,Delivered,Nalli,JNE3689-TU-XL,Top,XL,1,INR,572,KOLKATA,WEST BENGAL,700019,IN,FALSE
30865,407-2449610-7476365,2449610,Men,41,06-01-2022,Delivered,Flipkart,J0339-DR-S,Western Dress,S,1,INR,1033,Kolhapur,MAHARASHTRA,416118,IN,FALSE
30866,407-2449610-7476365,2449610,Men,34,06-01-2022,Delivered,Ajio,J0332-DR-XXXL,Western Dress,3XL,1,INR,699,BENGALURU,KARNATAKA,562157,IN,FALSE
30867,406-6188812-8068350,6188812,Men,37,06-01-2022,Delivered,Flipkart,J0004-SKD-XL,Set,XL,1,INR,1186,MUMBAI,MAHARASHTRA,400063,IN,FALSE
30868,406-9291498-4721121,9291498,Women,75,06-01-2022,Delivered,Amazon,JNE3482-KR-M,kurta,M,1,INR,318,BENGALURU,KARNATAKA,560075,IN,FALSE
30869,407-1969549-7589121,1969549,Women,29,06-01-2022,Delivered,Myntra,SET361-KR-NP-S,Set,S,1,INR,1138,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE
30870,402-0125163-3484342,125163,Women,27,06-01-2022,Delivered,Amazon,J0133-KR-A-XL,kurta,XL,1,INR,377,CHITTOOR,ANDHRA PRADESH,517152,IN,FALSE
30871,404-1792872-9154715,1792872,Men,46,06-01-2022,Delivered,Flipkart,SET331-KR-NP-M,Set,M,1,INR,635,GURUGRAM,HARYANA,122505,IN,FALSE
30872,171-9244915-5430761,9244915,Women,29,06-01-2022,Delivered,Myntra,JNE3368-KR-L,kurta,L,1,INR,471,Haldwani,UTTARAKHAND,263139,IN,FALSE
30873,404-9909575-9771546,9909575,Men,32,06-01-2022,Delivered,Ajio,BTM045-PP-XL,Bottom,XL,1,INR,345,Haldwani,UTTARAKHAND,263139,IN,FALSE
30874,406-9481835-4393147,9481835,Women,34,06-01-2022,Delivered,Amazon,JNE3465-KR-XXXL,kurta,3XL,1,INR,491,KHAMMAM,TELANGANA,507003,IN,FALSE
30875,403-3926873-0360319,3926873,Women,33,06-01-2022,Delivered,Myntra,J0118-TP-S,Top,S,1,INR,518,AGAR,MADHYA PRADESH,465441,IN,FALSE
30876,406-0619591-3957125,619591,Men,36,06-01-2022,Delivered,Amazon,SET110-KR-PP-L,Set,L,1,INR,729,FARIDABAD,HARYANA,121007,IN,FALSE
30877,406-0619591-3957125,619591,Women,32,06-01-2022,Delivered,Myntra,JNE3405-KR-XL,kurta,XL,1,INR,399,BENGALURU,KARNATAKA,560077,IN,FALSE
30878,404-9053399-5538724,9053399,Men,35,06-01-2022,Delivered,Meesho,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,BENGALURU,KARNATAKA,560037,IN,FALSE
30879,171-8676232-1539500,8676232,Men,34,06-01-2022,Returned,Myntra,SET360-KR-NP-M,Set,M,1,INR,1126,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
30880,407-5044673-8012341,5044673,Women,45,06-01-2022,Delivered,Amazon,MEN5011-KR-M,kurta,M,1,INR,499,JAMSHEDPUR,JHARKHAND,831001,IN,FALSE
30881,407-5542711-5769110,5542711,Women,46,06-01-2022,Delivered,Flipkart,JNE3633-KR-XXL,kurta,XXL,1,INR,459,PATIALA,PUNJAB,147001,IN,FALSE
30882,402-9121173-3873936,9121173,Women,63,06-01-2022,Delivered,Flipkart,SAR014,Saree,Free,1,INR,771,NEW DELHI,DELHI,110085,IN,FALSE
30883,406-3570277-5877144,3570277,Men,48,06-01-2022,Delivered,Amazon,JNE3797-KR-XS,Western Dress,XS,1,INR,725,VASAI VIRAR,MAHARASHTRA,401303,IN,FALSE
30884,406-2643593-2533105,2643593,Men,45,06-01-2022,Delivered,Flipkart,JNE3800-KR-L,Western Dress,L,1,INR,735,THURAYUR,KERALA,673307,IN,FALSE
30885,405-6711150-9389117,6711150,Women,43,06-01-2022,Delivered,Flipkart,NW024-TP-PJ-S,Set,S,1,INR,586,COIMBATORE,TAMIL NADU,641041,IN,FALSE
30886,404-4315040-8264318,4315040,Women,71,06-01-2022,Delivered,Flipkart,JNE3487-KR-M,kurta,M,1,INR,345,Fort.MUMBAI,MAHARASHTRA,400023,IN,FALSE
30887,407-6355789-0453161,6355789,Men,44,06-01-2022,Delivered,Flipkart,J0234-SKD-XL,Set,XL,1,INR,1127,NEW DELHI,DELHI,110045,IN,FALSE
30888,405-5941447-4585123,5941447,Women,25,06-01-2022,Delivered,Meesho,SET363-KR-NP-S,Set,S,1,INR,1115,NAINITAL,UTTARAKHAND,263139,IN,FALSE
30889,403-3177421-3418726,3177421,Men,42,06-01-2022,Delivered,Nalli,NW005-ST-PJ-XXL,Set,XXL,1,INR,562,RUSHIKONDA APIIC,ANDHRA PRADESH,530045,IN,FALSE
30890,402-4080359-1303550,4080359,Men,23,06-01-2022,Delivered,Myntra,JNE3710-DR-XXXL,Western Dress,3XL,1,INR,690,LUDHIANA,PUNJAB,141013,IN,FALSE
30891,402-4080359-1303550,4080359,Women,37,06-01-2022,Delivered,Others,JNE3510-KR-XL,kurta,XL,1,INR,467,MUMBAI,MAHARASHTRA,400083,IN,FALSE
30892,408-9074023-7691550,9074023,Men,19,06-01-2022,Delivered,Ajio,J0002-SKD-XL,Set,XL,1,INR,1186,MUZAFFARPUR,BIHAR,842001,IN,FALSE
30893,405-1149218-8616316,1149218,Men,78,06-01-2022,Delivered,Myntra,SET295-KR-NP-XXL,Set,XXL,1,INR,747,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE
30894,404-6126802-8970748,6126802,Women,27,06-01-2022,Delivered,Amazon,SAR003,Saree,Free,1,INR,560,Bangalore,KARNATAKA,560087,IN,FALSE
30895,408-4541895-7960366,4541895,Women,27,06-01-2022,Delivered,Amazon,J0285-SKD-M,Set,M,1,INR,1442,KRISHNARAJPET,KARNATAKA,571426,IN,FALSE
30896,171-2352026-6069966,2352026,Men,48,06-01-2022,Delivered,Flipkart,JNE3797-KR-XS,Western Dress,XS,1,INR,715,CHIKKAMAGALURU,KARNATAKA,577102,IN,FALSE
30897,406-9515575-5735567,9515575,Men,77,06-01-2022,Delivered,Myntra,J0346-SET-XL,Set,XL,1,INR,474,NEW DELHI,DELHI,110002,IN,FALSE
30898,402-0915253-7156336,915253,Women,66,06-01-2022,Delivered,Amazon,SET186-KR-DH-L,Set,L,1,INR,599,JAMMU,JAMMU & KASHMIR,180012,IN,FALSE
30899,407-3696081-5278715,3696081,Women,71,06-01-2022,Delivered,Amazon,SAR020,Saree,Free,1,INR,631,Burhar,MADHYA PRADESH,484110,IN,FALSE
30900,408-6852388-9431500,6852388,Women,35,06-01-2022,Delivered,Meesho,BL096-L,Blouse,L,1,INR,329,BENGALURU,KARNATAKA,560037,IN,FALSE
30901,405-5841412-5384358,5841412,Women,19,06-01-2022,Delivered,Nalli,SET350-KR-NP-L,Set,L,1,INR,1299,Delhi,New Delhi,110085,IN,FALSE
30902,404-8942040-8927522,8942040,Women,63,06-01-2022,Delivered,Myntra,JNE3799-KR-XXXL,kurta,3XL,1,INR,666,MALDA,WEST BENGAL,732101,IN,FALSE
30903,402-7318652-5325115,7318652,Women,29,06-01-2022,Delivered,Flipkart,SET252-KR-PP-M,Set,M,1,INR,759,NEW DELHI,DELHI,110043,IN,FALSE
30904,403-4356905-8220365,4356905,Women,28,06-01-2022,Delivered,Amazon,JNE3801-KR-S,kurta,S,1,INR,715,BAHERI,UTTAR PRADESH,243201,IN,FALSE
30905,408-5728540-7849917,5728540,Men,45,06-01-2022,Delivered,Amazon,J0010-LCD-M,Set,M,1,INR,999,UDAIPUR,RAJASTHAN,313002,IN,FALSE
30906,406-0314758-7265959,314758,Women,22,06-01-2022,Delivered,Myntra,JNE3784-KR-L,kurta,L,1,INR,458,JALANDHAR,PUNJAB,144001,IN,FALSE
30907,406-0314758-7265959,314758,Women,42,06-01-2022,Delivered,Amazon,JNE3781-KR-L,kurta,L,1,INR,432,PIMPRI CHINCHWAD,MAHARASHTRA,412105,IN,FALSE
30908,171-0348146-3295554,348146,Women,50,06-01-2022,Delivered,Flipkart,SAR022,Saree,Free,1,INR,1477,BEGUSARAI,BIHAR,851101,IN,FALSE
30909,403-7664377-7791549,7664377,Men,53,06-01-2022,Delivered,Flipkart,SET194-KR-NP-L,Set,L,1,INR,641,PIMPRI CHINCHWAD,MAHARASHTRA,412114,IN,FALSE
30910,405-9617651-0393931,9617651,Women,40,06-01-2022,Delivered,Meesho,JNE3633-KR-XXXL,kurta,3XL,1,INR,459,COIMBATORE,TAMIL NADU,641010,IN,FALSE
30911,405-7462960-4728301,7462960,Men,27,06-01-2022,Delivered,Amazon,J0210-DR-XXXL,Ethnic Dress,3XL,1,INR,783,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
30912,171-0679116-6194756,679116,Men,19,06-01-2022,Delivered,Flipkart,J0341-DR-L,Western Dress,L,1,INR,842,BENGALURU,KARNATAKA,560077,IN,FALSE
